날짜	시간	x좌표	y좌표	온도	최고온도	최저온도	하늘상태	강수상태	날씨한국어	날씨영어	강수확률	12시간예상강수량	12시간예상적설량	풍속	풍향	풍향한국어	풍향영어	습도	6시간예상강수량	6시간예상적설량
2024-07-14	18	55	126	28	-999	-999	4	0	흐림	Cloudy	30	0	0	2.9	3	남동	SE	70	0	0
2024-07-14	21	55	126	26	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.2	2	동	E	80	9.3	0
2024-07-14	24	55	126	25	-999	-999	4	4	소나기	Shower	60	0	0	1.9	2	동	E	85	9.3	0
2024-07-14	3	55	126	23	31	23	4	0	흐림	Cloudy	30	0	0	2.1	2	동	E	90	0	0
2024-07-13	3	55	126	22	32	21	1	0	맑음	Clear	0	0	0	0.5	0	북	N	95	0	0
2024-07-13	6	55	126	22	32	21	1	0	맑음	Clear	0	0	0	1.2	2	동	E	95	0	0
2024-07-13	9	55	126	27	32	-999	1	0	맑음	Clear	0	0	0	2.1	3	남동	SE	80	0	0
2024-07-13	12	55	126	30	32	-999	1	0	맑음	Clear	0	0	0	2.3	3	남동	SE	60	0	0
2024-07-13	15	55	126	31	32	-999	1	0	맑음	Clear	0	0	0	3.2	5	남서	SW	60	0	0
2024-07-13	18	55	126	27	-999	-999	1	0	맑음	Clear	0	0	0	3.1	6	서	W	75	0	0
2024-07-13	21	55	126	25	-999	-999	3	4	소나기	Shower	60	0	0	1.5	5	남서	SW	85	8	0
2024-07-13	24	55	126	24	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1	2	동	E	90	0	0
2024-07-12	3	55	126	21	30	21	1	0	맑음	Clear	10	0	0	0.9	5	남서	SW	95	0	0
2024-07-12	6	55	126	21	30	21	4	0	흐림	Cloudy	30	0	0	1	6	서	W	95	0	0
2024-07-12	9	55	126	24	30	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	5	남서	SW	85	0	0
2024-07-12	12	55	126	27	30	-999	4	0	흐림	Cloudy	30	0	0	1.5	5	남서	SW	75	0	0
2024-07-12	15	55	126	29	30	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	2.9	6	서	W	70	0	0
2024-07-12	18	55	126	27	-999	-999	1	0	맑음	Clear	0	0	0	2.3	6	서	W	75	0	0
2024-07-12	21	55	126	24	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	0.4	6	서	W	85	0	0
2024-07-12	24	55	126	23	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.2	7	북서	NW	90	0	0
2024-07-11	3	55	126	22	30	21	1	0	맑음	Clear	0	0	0	1.3	2	동	E	90	0	0
2024-07-11	6	55	126	22	30	21	1	0	맑음	Clear	0	0	0	1	2	동	E	95	0	0
2024-07-11	9	55	126	25	28	-999	1	0	맑음	Clear	0	0	0	1.7	4	남	S	85	0	0
2024-07-11	12	55	126	27	28	-999	1	0	맑음	Clear	10	0	0	2.4	5	남서	SW	75	0	0
2024-07-11	15	55	126	27	28	-999	1	0	맑음	Clear	10	0	0	3.9	5	남서	SW	70	0	0
2024-07-11	18	55	126	25	-999	-999	1	0	맑음	Clear	0	0	0	3.4	5	남서	SW	80	0	0
2024-07-11	21	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	1.8	6	서	W	90	0	0
2024-07-11	24	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	1.5	6	서	W	95	0	0
2024-07-10	3	55	126	23	29	22	4	1	비	Rain	86	0	0	4.5	3	남동	SE	95	54.5	0
2024-07-10	6	55	126	22	29	22	4	1	비	Rain	99	0	0	2.1	1	북동	NE	95	24.2	0
2024-07-10	9	55	126	25	31	-999	4	1	비	Rain	60	0	0	4.7	0	북	N	80	6.6	0
2024-07-10	12	55	126	28	31	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	4.8	1	북동	NE	70	0	0
2024-07-10	15	55	126	29	31	-999	1	0	맑음	Clear	10	0	0	4	7	북서	NW	65	9.5	0
2024-07-10	18	55	126	27	-999	-999	3	1	비	Rain	65	0	0	1.5	7	북서	NW	70	9.5	0
2024-07-10	21	55	126	25	-999	-999	3	1	비	Rain	60	0	0	0.8	1	북동	NE	80	1	0
2024-07-10	24	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	1.3	2	동	E	85	0	0
2024-07-09	3	55	126	22	26	21	4	0	흐림	Cloudy	30	0	0	1.1	6	서	W	100	0	0
2024-07-09	6	55	126	22	26	21	4	0	흐림	Cloudy	30	0	0	1.7	5	남서	SW	100	0	0
2024-07-09	9	55	126	24	26	-999	4	0	흐림	Cloudy	30	0	0	1.6	3	남동	SE	90	0	0
2024-07-09	12	55	126	25	26	-999	4	0	흐림	Cloudy	30	0	0	1.7	4	남	S	85	0	0
2024-07-09	15	55	126	25	26	-999	4	1	비	Rain	60	0	0	3.1	5	남서	SW	85	1.8	0
2024-07-09	18	55	126	24	-999	-999	4	0	흐림	Cloudy	30	0	0	1.3	4	남	S	90	0	0
2024-07-09	21	55	126	23	-999	-999	4	1	비	Rain	60	0	0	1.1	2	동	E	95	41.300003	0
2024-07-09	24	55	126	23	-999	-999	4	1	비	Rain	100	0	0	2.8	2	동	E	95	40.4	0
2024-07-08	15	55	126	25	26	-999	4	1	비	Rain	61	0	0	2.7	5	남서	SW	85	21.199999	0
2024-07-08	18	55	126	25	-999	-999	4	1	비	Rain	60	0	0	2.5	5	남서	SW	90	0.9	0
2024-07-08	21	55	126	23	-999	-999	4	1	비	Rain	60	0	0	1.2	6	서	W	95	5.5	0
2024-07-08	24	55	126	22	-999	-999	4	0	흐림	Cloudy	30	0	0	0.8	5	남서	SW	95	0	0
2024-07-08	3	55	126	23	27	22	4	0	흐림	Cloudy	30	0	0	1.2	5	남서	SW	95	0.8	0
2024-07-08	6	55	126	23	27	22	4	1	비	Rain	60	0	0	2.9	0	북	N	95	0.8	0
2024-07-08	9	55	126	23	26	-999	4	1	비	Rain	69	0	0	1.7	5	남서	SW	95	78.87158	0
2024-07-08	12	55	126	24	26	-999	4	1	비	Rain	94	0	0	1.4	5	남서	SW	90	46.883984	0
2024-07-07	3	55	126	22	28	21	3	0	구름 많음	Mostly Cloudy	10	0	0	5.8	6	서	W	95	0	0
2024-07-07	6	55	126	21	28	21	1	0	맑음	Clear	0	0	0	2.2	4	남	S	100	0	0
2024-07-07	9	55	126	25	28	-999	1	0	맑음	Clear	0	0	0	1	4	남	S	80	0	0
2024-07-07	12	55	126	27	28	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.8	5	남서	SW	75	0	0
2024-07-07	15	55	126	25	28	-999	4	0	흐림	Cloudy	30	0	0	2.9	5	남서	SW	90	0	0
2024-07-07	18	55	126	25	-999	-999	4	0	흐림	Cloudy	30	0	0	2.8	5	남서	SW	90	0	0
2024-07-07	21	55	126	24	-999	-999	4	0	흐림	Cloudy	30	0	0	2.7	5	남서	SW	95	0	0
2024-07-07	24	55	126	23	-999	-999	4	0	흐림	Cloudy	30	0	0	2.3	5	남서	SW	95	0	0
2024-07-06	3	55	126	22	28	22	4	0	흐림	Cloudy	30	0	0	2.5	4	남	S	95	12.8	0
2024-07-06	6	55	126	22	28	22	4	1	비	Rain	70	0	0	2.8	3	남동	SE	95	12.8	0
2024-07-06	9	55	126	25	28	-999	4	1	비	Rain	60	0	0	4.3	4	남	S	90	5.1	0
2024-07-06	12	55	126	27	28	-999	4	1	비	Rain	60	0	0	6.8	4	남	S	85	2.1	0
2024-07-06	15	55	126	27	28	-999	4	0	흐림	Cloudy	30	0	0	9.2	4	남	S	85	1.5	0
2024-07-06	18	55	126	25	-999	-999	4	1	비	Rain	60	0	0	11.3	5	남서	SW	90	1.5	0
2024-07-06	21	55	126	24	-999	-999	4	1	비	Rain	90	0	0	10.6	5	남서	SW	95	19.4	0
2024-07-06	24	55	126	22	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	9.7	5	남서	SW	95	0	0
2024-07-05	3	55	126	22	26	21	4	1	비	Rain	60	0	0	8.4	5	남서	SW	95	5.6	0
2024-07-05	6	55	126	22	26	21	3	0	구름 많음	Mostly Cloudy	20	0	0	5	7	북서	NW	90	0	0
2024-07-05	9	55	126	24	26	-999	1	0	맑음	Clear	0	0	0	3.1	6	서	W	80	0	0
2024-07-05	12	55	126	25	26	-999	1	0	맑음	Clear	0	0	0	4.6	6	서	W	75	0	0
2024-07-05	15	55	126	25	26	-999	4	0	흐림	Cloudy	30	0	0	3.9	6	서	W	80	0	0
2024-07-05	18	55	126	24	-999	-999	4	0	흐림	Cloudy	30	0	0	3.5	5	남서	SW	80	0	0
2024-07-05	21	55	126	23	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.2	5	남서	SW	85	0	0
2024-07-05	24	55	126	22	-999	-999	1	0	맑음	Clear	10	0	0	1.4	4	남	S	90	0	0
2024-07-04	3	55	126	22	27	22	3	0	구름 많음	Mostly Cloudy	20	0	0	3	5	남서	SW	95	0	0
2024-07-04	6	55	126	22	27	22	3	0	구름 많음	Mostly Cloudy	20	0	0	2.4	4	남	S	95	0	0
2024-07-04	9	55	126	25	28	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.4	5	남서	SW	85	0	0
2024-07-04	12	55	126	27	28	-999	4	0	흐림	Cloudy	30	0	0	3.3	5	남서	SW	75	0	0
2024-07-04	15	55	126	27	28	-999	4	0	흐림	Cloudy	30	0	0	3.8	5	남서	SW	70	0.5	0
2024-07-04	18	55	126	25	-999	-999	4	1	비	Rain	60	0	0	0.8	4	남	S	85	0.5	0
2024-07-04	21	55	126	25	-999	-999	4	1	비	Rain	60	0	0	4.9	4	남	S	85	18.3	0
2024-07-04	24	55	126	24	-999	-999	4	1	비	Rain	60	0	0	7.5	4	남	S	90	7.3	0
2024-07-03	3	55	126	23	26	22	4	1	비	Rain	60	0	0	5.3	4	남	S	95	4.5	0
2024-07-03	6	55	126	23	26	22	4	1	비	Rain	60	0	0	4.5	4	남	S	95	0.5	0
2024-07-03	9	55	126	24	26	-999	4	0	흐림	Cloudy	30	0	0	4.6	5	남서	SW	85	0.5	0
2024-07-03	12	55	126	25	26	-999	4	1	비	Rain	60	0	0	5	5	남서	SW	80	0.5	0
2024-07-03	15	55	126	25	26	-999	4	0	흐림	Cloudy	30	0	0	4.5	5	남서	SW	80	0	0
2024-07-03	18	55	126	25	-999	-999	4	0	흐림	Cloudy	30	0	0	4	6	서	W	85	0	0
2024-07-03	21	55	126	23	-999	-999	3	1	비	Rain	60	0	0	2.8	5	남서	SW	95	0.3	0
2024-07-03	24	55	126	22	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3	5	남서	SW	95	0	0
2024-07-02	3	55	126	22	24	21	3	0	구름 많음	Mostly Cloudy	10	0	0	1.5	2	동	E	90	0	0
2024-07-02	6	55	126	23	24	21	4	0	흐림	Cloudy	30	0	0	2.5	2	동	E	90	0	0
2024-07-02	9	55	126	25	25	-999	4	1	비	Rain	60	0	0	4.3	3	남동	SE	80	2.9	0
2024-07-02	12	55	126	23	25	-999	4	1	비	Rain	61	0	0	3.5	2	동	E	90	2.4	0
2024-07-02	15	55	126	23	25	-999	4	1	비	Rain	90	0	0	4.6	2	동	E	85	22.6	0
2024-07-02	18	55	126	23	-999	-999	4	1	비	Rain	82	0	0	4.9	3	남동	SE	90	9.7	0
2024-07-02	21	55	126	25	-999	-999	4	1	비	Rain	90	0	0	5	3	남동	SE	90	7.6000004	0
2024-07-02	24	55	126	25	-999	-999	4	1	비	Rain	81	0	0	5.4	4	남	S	95	2.3	0
2024-07-01	3	55	126	21	28	20	4	0	흐림	Cloudy	30	0	0	1.6	5	남서	SW	95	0	0
2024-07-01	6	55	126	21	28	20	4	0	흐림	Cloudy	30	0	0	1.1	4	남	S	100	0	0
2024-07-01	9	55	126	24	28	-999	4	0	흐림	Cloudy	30	0	0	0.8	4	남	S	85	0	0
2024-07-01	12	55	126	27	28	-999	1	0	맑음	Clear	10	0	0	1.9	4	남	S	70	0	0
2024-07-01	15	55	126	28	28	-999	1	0	맑음	Clear	0	0	0	2.7	5	남서	SW	65	0	0
2024-07-01	18	55	126	26	-999	-999	1	0	맑음	Clear	0	0	0	3.1	6	서	W	65	0	0
2024-07-01	21	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	0.8	5	남서	SW	85	0	0
2024-07-01	24	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	0.1	6	서	W	90	0	0
2024-06-30	3	55	126	23	27	21	4	1	비	Rain	65	0	0	5.8	4	남	S	95	49.5	0
2024-06-30	6	55	126	22	27	21	4	1	비	Rain	90	0	0	6.1	5	남서	SW	95	31.5	0
2024-06-30	9	55	126	22	27	-999	4	0	흐림	Cloudy	30	0	0	6	5	남서	SW	90	0	0
2024-06-30	12	55	126	24	27	-999	4	0	흐림	Cloudy	30	0	0	4.6	6	서	W	85	0	0
2024-06-30	15	55	126	26	27	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3.3	6	서	W	70	0	0
2024-06-30	18	55	126	25	-999	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	3	5	남서	SW	75	0	0
2024-06-30	21	55	126	22	-999	-999	1	0	맑음	Clear	10	0	0	2.4	5	남서	SW	90	0	0
2024-06-30	24	55	126	21	-999	-999	1	0	맑음	Clear	10	0	0	1.9	5	남서	SW	95	0	0
2024-06-29	3	55	126	20	30	19	1	0	맑음	Clear	0	0	0	1.2	4	남	S	85	0	0
2024-06-29	6	55	126	20	30	19	1	0	맑음	Clear	0	0	0	1.6	3	남동	SE	85	0	0
2024-06-29	9	55	126	26	30	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	2.3	3	남동	SE	55	0	0
2024-06-29	12	55	126	29	30	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3.3	4	남	S	55	0	0
2024-06-29	15	55	126	30	30	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	3	4	남	S	60	0	0
2024-06-29	18	55	126	27	-999	-999	4	0	흐림	Cloudy	30	0	0	4	3	남동	SE	75	0	0
2024-06-29	21	55	126	24	-999	-999	4	1	비	Rain	60	0	0	4.2	3	남동	SE	85	10	0
2024-06-29	24	55	126	23	-999	-999	4	1	비	Rain	60	0	0	3.1	4	남	S	95	7.2	0
2024-06-28	3	55	126	20	31	19	1	0	맑음	Clear	0	0	0	1.1	3	남동	SE	80	0	0
2024-06-28	6	55	126	20	31	19	1	0	맑음	Clear	0	0	0	1.1	4	남	S	85	0	0
2024-06-28	9	55	126	26	30	-999	1	0	맑음	Clear	0	0	0	1.8	5	남서	SW	60	0	0
2024-06-28	12	55	126	29	30	-999	1	0	맑음	Clear	0	0	0	2.7	5	남서	SW	50	0	0
2024-06-28	15	55	126	29	30	-999	1	0	맑음	Clear	0	0	0	3.2	6	서	W	50	0	0
2024-06-28	18	55	126	27	-999	-999	1	0	맑음	Clear	0	0	0	3.4	6	서	W	50	0	0
2024-06-28	21	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	1.7	5	남서	SW	70	0	0
2024-06-28	24	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	0.9	6	서	W	80	0	0
2024-06-27	3	55	126	19	31	19	1	0	맑음	Clear	0	0	0	1	0	북	N	90	0	0
2024-06-27	6	55	126	19	31	19	1	0	맑음	Clear	0	0	0	1.3	2	동	E	90	0	0
2024-06-27	9	55	126	25	30	-999	1	0	맑음	Clear	0	0	0	1.1	4	남	S	65	0	0
2024-06-27	12	55	126	29	30	-999	1	0	맑음	Clear	0	0	0	1.2	5	남서	SW	50	0	0
2024-06-27	15	55	126	30	30	-999	1	0	맑음	Clear	0	0	0	1.4	6	서	W	50	0	0
2024-06-27	18	55	126	28	-999	-999	1	0	맑음	Clear	10	0	0	2.5	6	서	W	55	0	0
2024-06-27	21	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	1.2	5	남서	SW	70	0	0
2024-06-27	24	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	1.5	5	남서	SW	75	0	0
2024-06-26	3	55	126	18	29	17	1	0	맑음	Clear	0	0	0	1.7	7	북서	NW	85	0	0
2024-06-26	6	55	126	18	29	17	1	0	맑음	Clear	0	0	0	0.7	0	북	N	85	0	0
2024-06-26	9	55	126	24	28	-999	1	0	맑음	Clear	0	0	0	0.4	3	남동	SE	65	0	0
2024-06-26	12	55	126	27	28	-999	1	0	맑음	Clear	0	0	0	1.9	6	서	W	55	0	0
2024-06-26	15	55	126	28	28	-999	1	0	맑음	Clear	0	0	0	3.1	6	서	W	50	0	0
2024-06-26	18	55	126	25	-999	-999	1	0	맑음	Clear	0	0	0	2.9	6	서	W	55	0	0
2024-06-26	21	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	1.3	6	서	W	75	0	0
2024-06-26	24	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	0.9	6	서	W	85	0	0
2024-06-25	3	55	126	18	26	17	1	0	맑음	Clear	0	0	0	2	6	서	W	80	0	0
2024-06-25	6	55	126	18	26	17	1	0	맑음	Clear	0	0	0	1.8	6	서	W	80	0	0
2024-06-25	9	55	126	23	26	-999	1	0	맑음	Clear	0	0	0	2.7	6	서	W	60	0	0
2024-06-25	12	55	126	25	26	-999	1	0	맑음	Clear	0	0	0	4.9	6	서	W	55	0	0
2024-06-25	15	55	126	26	26	-999	1	0	맑음	Clear	0	0	0	5.5	6	서	W	50	0	0
2024-06-25	18	55	126	24	-999	-999	1	0	맑음	Clear	10	0	0	4	6	서	W	60	0	0
2024-06-25	21	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	2.2	6	서	W	75	0	0
2024-06-25	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.1	7	북서	NW	75	0	0
2024-06-24	3	55	126	21	26	20	4	0	흐림	Cloudy	30	0	0	1.9	5	남서	SW	95	0	0
2024-06-24	6	55	126	20	26	20	3	0	구름 많음	Mostly Cloudy	20	0	0	1.5	6	서	W	100	0	0
2024-06-24	9	55	126	23	26	-999	4	0	흐림	Cloudy	30	0	0	1.9	5	남서	SW	85	0	0
2024-06-24	12	55	126	25	26	-999	1	0	맑음	Clear	10	0	0	2.7	5	남서	SW	80	0	0
2024-06-24	15	55	126	25	26	-999	1	0	맑음	Clear	0	0	0	4.4	6	서	W	70	0	0
2024-06-24	18	55	126	23	-999	-999	1	0	맑음	Clear	0	0	0	4.3	6	서	W	65	0	0
2024-06-24	21	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	2.6	7	북서	NW	70	0	0
2024-06-24	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	2.7	6	서	W	80	0	0
2024-06-23	3	55	126	21	28	21	4	0	흐림	Cloudy	30	0	0	1.4	0	북	N	90	0	0
2024-06-23	6	55	126	21	28	21	4	0	흐림	Cloudy	30	0	0	1.3	0	북	N	90	0	0
2024-06-23	9	55	126	25	28	-999	4	1	비	Rain	60	0	0	1.7	7	북서	NW	75	0.48583984	0
2024-06-23	12	55	126	27	28	-999	4	0	흐림	Cloudy	30	0	0	2.3	6	서	W	70	0	0
2024-06-23	15	55	126	27	28	-999	1	0	맑음	Clear	10	0	0	3.9	5	남서	SW	70	0	0
2024-06-23	18	55	126	25	-999	-999	1	0	맑음	Clear	0	0	0	3.8	5	남서	SW	85	0	0
2024-06-23	21	55	126	22	-999	-999	3	1	비	Rain	60	0	0	1.6	4	남	S	90	8.6	0
2024-06-23	24	55	126	21	-999	-999	4	1	비	Rain	67	0	0	1.6	5	남서	SW	90	8.4	0
2024-06-22	3	55	126	22	28	21	4	0	흐림	Cloudy	30	0	0	1.3	3	남동	SE	85	0	0
2024-06-22	6	55	126	22	28	21	4	0	흐림	Cloudy	30	0	0	1.6	2	동	E	85	0	0
2024-06-22	9	55	126	23	26	-999	4	1	비	Rain	60	0	0	2.2	3	남동	SE	80	2.1	0
2024-06-22	12	55	126	23	26	-999	4	1	비	Rain	60	0	0	2.9	2	동	E	90	1.6	0
2024-06-22	15	55	126	24	25	-999	4	1	비	Rain	60	0	0	2.8	2	동	E	85	30	0
2024-06-22	18	55	126	24	-999	-999	4	1	비	Rain	60	0	0	2.5	1	북동	NE	85	12	0
2024-06-22	21	55	126	23	-999	-999	4	0	흐림	Cloudy	30	0	0	1.4	0	북	N	90	0	0
2024-06-22	24	55	126	22	-999	-999	4	0	흐림	Cloudy	30	0	0	1.1	0	북	N	90	0	0
2024-06-21	3	55	126	21	31	20	1	0	맑음	Clear	0	0	0	0.6	3	남동	SE	80	0	0
2024-06-21	6	55	126	21	31	20	1	0	맑음	Clear	0	0	0	1.2	3	남동	SE	80	0	0
2024-06-21	9	55	126	27	30	-999	1	0	맑음	Clear	0	0	0	1.1	3	남동	SE	55	0	0
2024-06-21	12	55	126	29	30	-999	1	0	맑음	Clear	0	0	0	2.2	5	남서	SW	50	0	0
2024-06-21	15	55	126	30	30	-999	1	0	맑음	Clear	0	0	0	2.7	5	남서	SW	50	0	0
2024-06-21	18	55	126	27	-999	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	2.8	6	서	W	60	0	0
2024-06-21	21	55	126	23	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.4	5	남서	SW	75	0	0
2024-06-21	24	55	126	22	-999	-999	4	0	흐림	Cloudy	30	0	0	1.1	4	남	S	85	0	0
2024-06-20	3	55	126	21	33	20	1	0	맑음	Clear	10	0	0	1.3	5	남서	SW	85	0	0
2024-06-20	6	55	126	21	33	20	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	4	남	S	90	0	0
2024-06-20	9	55	126	26	33	-999	1	0	맑음	Clear	10	0	0	1.5	3	남동	SE	70	0	0
2024-06-20	12	55	126	30	33	-999	1	0	맑음	Clear	0	0	0	2	5	남서	SW	50	0	0
2024-06-20	15	55	126	32	33	-999	1	0	맑음	Clear	0	0	0	2.3	6	서	W	40	0	0
2024-06-20	18	55	126	29	-999	-999	1	0	맑음	Clear	0	0	0	2.5	6	서	W	55	0	0
2024-06-20	21	55	126	24	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	0.8	6	서	W	65	0	0
2024-06-20	24	55	126	22	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.3	7	북서	NW	75	0	0
2024-06-19	3	55	126	20	32	19	1	0	맑음	Clear	0	0	0	1.4	6	서	W	95	0	0
2024-06-19	6	55	126	20	32	19	1	0	맑음	Clear	0	0	0	0.9	4	남	S	95	0	0
2024-06-19	9	55	126	25	32	-999	1	0	맑음	Clear	0	0	0	1.6	4	남	S	65	0	0
2024-06-19	12	55	126	29	32	-999	1	0	맑음	Clear	0	0	0	2.1	5	남서	SW	50	0	0
2024-06-19	15	55	126	31	32	-999	1	0	맑음	Clear	0	0	0	2.3	6	서	W	45	0	0
2024-06-19	18	55	126	29	-999	-999	1	0	맑음	Clear	0	0	0	2.1	6	서	W	45	0	0
2024-06-19	21	55	126	24	-999	-999	1	0	맑음	Clear	0	0	0	1.5	6	서	W	70	0	0
2024-06-19	24	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	1.4	5	남서	SW	80	0	0
2024-06-18	3	55	126	19	30	18	1	0	맑음	Clear	0	0	0	1.7	5	남서	SW	95	0	0
2024-06-18	6	55	126	19	30	18	1	0	맑음	Clear	0	0	0	1.4	6	서	W	95	0	0
2024-06-18	9	55	126	24	29	-999	1	0	맑음	Clear	0	0	0	1.4	5	남서	SW	70	0	0
2024-06-18	12	55	126	27	29	-999	1	0	맑음	Clear	0	0	0	3.3	5	남서	SW	60	0	0
2024-06-18	15	55	126	28	29	-999	1	0	맑음	Clear	0	0	0	3.8	5	남서	SW	55	0	0
2024-06-18	18	55	126	25	-999	-999	1	0	맑음	Clear	0	0	0	3.3	5	남서	SW	65	0	0
2024-06-18	21	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	1.7	5	남서	SW	80	0	0
2024-06-18	24	55	126	20	-999	-999	1	0	맑음	Clear	0	0	0	1.4	5	남서	SW	90	0	0
2024-06-17	3	55	126	18	28	17	1	0	맑음	Clear	0	0	0	1.6	5	남서	SW	90	0	0
2024-06-17	6	55	126	18	28	17	1	0	맑음	Clear	0	0	0	1.3	5	남서	SW	95	0	0
2024-06-17	9	55	126	24	28	-999	1	0	맑음	Clear	0	0	0	2.1	5	남서	SW	65	0	0
2024-06-17	12	55	126	27	28	-999	1	0	맑음	Clear	0	0	0	3.6	5	남서	SW	45	0	0
2024-06-17	15	55	126	27	28	-999	1	0	맑음	Clear	0	0	0	3.8	5	남서	SW	45	0	0
2024-06-17	18	55	126	25	-999	-999	1	0	맑음	Clear	0	0	0	3.3	5	남서	SW	60	0	0
2024-06-17	21	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	1.9	5	남서	SW	85	0	0
2024-06-17	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	1.8	5	남서	SW	90	0	0
2024-06-16	3	55	126	18	28	17	1	0	맑음	Clear	0	0	0	1.4	7	북서	NW	95	0	0
2024-06-16	6	55	126	18	28	17	1	0	맑음	Clear	0	0	0	1.4	7	북서	NW	95	0	0
2024-06-16	9	55	126	23	28	-999	1	0	맑음	Clear	0	0	0	2.1	7	북서	NW	70	0	0
2024-06-16	12	55	126	27	28	-999	1	0	맑음	Clear	0	0	0	2.6	7	북서	NW	45	0	0
2024-06-16	15	55	126	27	28	-999	1	0	맑음	Clear	0	0	0	3.8	6	서	W	50	0	0
2024-06-16	18	55	126	25	-999	-999	1	0	맑음	Clear	0	0	0	3.4	5	남서	SW	60	0	0
2024-06-16	21	55	126	21	-999	-999	1	0	맑음	Clear	0	0	0	2.5	5	남서	SW	70	0	0
2024-06-16	24	55	126	19	-999	-999	1	0	맑음	Clear	0	0	0	1.5	5	남서	SW	85	0	0
2024-06-15	3	55	126	20	26	19	4	0	흐림	Cloudy	30	0	0	1.4	4	남	S	95	0	0
2024-06-15	6	55	126	20	26	19	4	0	흐림	Cloudy	30	0	0	0.6	3	남동	SE	95	0	0
2024-06-15	9	55	126	22	26	-999	4	1	비	Rain	60	0	0	1.1	5	남서	SW	85	5.1	0
2024-06-15	12	55	126	24	26	-999	4	1	비	Rain	60	0	0	3.1	5	남서	SW	80	5	0
2024-06-15	15	55	126	25	26	-999	4	0	흐림	Cloudy	30	0	0	3.9	6	서	W	75	0	0
2024-06-15	18	55	126	23	-999	-999	3	0	구름 많음	Mostly Cloudy	10	0	0	3.9	6	서	W	80	0	0
2024-06-15	21	55	126	21	-999	-999	3	0	구름 많음	Mostly Cloudy	20	0	0	1.4	7	북서	NW	85	0	0
2024-06-15	24	55	126	20	-999	-999	1	0	맑음	Clear	10	0	0	1.3	7	북서	NW	90	0	0
2024-06-14	3	55	126	19	30	18	1	0	맑음	Clear	0	0	0	0.9	3	남동	SE	90	0	0
2024-06-14	6	55	126	18	30	18	1	0	맑음	Clear	0	0	0	1.6	7	북서	NW	90	0	0
2024-06-14	9	55	126	25	30	-999	1	0	맑음	Clear	0	0	0	0.6	6	서	W	65	0	0
2024-06-14	12	55	126	29	30	-999	1	0	맑음	Clear	0	0	0	3.3	4	남	S	45	0	0
2024-06-14	15	55	126	29	30	-999	1	0	맑음	Clear	0	0	0	3.6	6	서	W	45	0	0
2024-06-14	18	55	126	25	-999	-999	1	0	맑음	Clear	0	0	0	3.2	6	서	W	65	0	0
2024-06-14	21	55	126	22	-999	-999	1	0	맑음	Clear	0	0	0	1.7	6	서	W	80	0	0
2024-06-14	24	55	126	21	-999	-999	4	0	흐림	Cloudy	30	0	0	1.1	4	남	S	85	0	0
2024-06-13	3	55	126	18	29	17	1	0	맑음	Clear	0	0	0	1.2	5	남서	SW	95	0	0
2024-06-13	6	55	126	18	29	17	1	0	맑음	Clear	0	0	0	0.7	0	북	N	95	0	0
